"x","y"
0.139800,0.156726
0.139900,0.156836
0.140000,0.156947
0.140100,0.157058
0.140200,0.157168
0.140300,0.157279
0.140400,0.157390
0.140500,0.157500
0.140600,0.157611
0.140700,0.157721
0.140800,0.157832
0.140900,0.157943
0.141000,0.158053
0.141100,0.158164
0.141200,0.158275
0.141300,0.158385
0.141400,0.158496
0.141500,0.158606
0.141600,0.158717
0.141700,0.158828
0.141800,0.158938
0.141900,0.159049
0.142000,0.159159
0.142100,0.159270
0.142200,0.159381
0.142300,0.159491
0.142400,0.159602
0.142500,0.159712
0.142600,0.159823
0.142700,0.159933
0.142800,0.160044
0.142900,0.160155
0.143000,0.160265
0.143100,0.160376
0.143200,0.160486
0.143300,0.160597
0.143400,0.160707
0.143500,0.160818
0.143600,0.160928
0.143700,0.161039
0.143800,0.161149
0.143900,0.161260
0.144000,0.161370
0.144100,0.161481
0.144200,0.161591
0.144300,0.161702
0.144400,0.161813
0.144500,0.161923
0.144600,0.162034
0.144700,0.162144
0.144800,0.162255
0.144900,0.162365
0.145000,0.162476
0.145100,0.162586
0.145200,0.162696
0.145300,0.162807
0.145400,0.162917
0.145500,0.163028
0.145600,0.163138
0.145700,0.163249
0.145800,0.163359
0.145900,0.163470
0.146000,0.163580
0.146100,0.163691
0.146200,0.163801
0.146300,0.163912
0.146400,0.164022
0.146500,0.164132
0.146600,0.164243
0.146700,0.164353
0.146800,0.164464
0.146900,0.164574
0.147000,0.164685
0.147100,0.164795
0.147200,0.164906
0.147300,0.165016
0.147400,0.165126
0.147500,0.165237
0.147600,0.165347
0.147700,0.165458
0.147800,0.165568
0.147900,0.165678
0.148000,0.165789
0.148100,0.165899
0.148200,0.166010
0.148300,0.166120
0.148400,0.166230
0.148500,0.166341
0.148600,0.166451
0.148700,0.166561
0.148800,0.166672
0.148900,0.166782
0.149000,0.166893
0.149100,0.167003
0.149200,0.167113
0.149300,0.167224
0.149400,0.167334
0.149500,0.167444
0.149600,0.167555
0.149700,0.167665
0.149800,0.167775
0.149900,0.167886
0.150000,0.167996
0.150100,0.168106
0.150200,0.168217
0.150300,0.168327
0.150400,0.168437
0.150500,0.168548
0.150600,0.168658
0.150700,0.168768
0.150800,0.168878
0.150900,0.168989
0.151000,0.169099
0.151100,0.169209
0.151200,0.169320
0.151300,0.169430
0.151400,0.169540
0.151500,0.169651
0.151600,0.169761
0.151700,0.169871
0.151800,0.169981
0.151900,0.170092
0.152000,0.170202
0.152100,0.170312
0.152200,0.170422
0.152300,0.170533
0.152400,0.170643
0.152500,0.170753
0.152600,0.170863
0.152700,0.170974
0.152800,0.171084
0.152900,0.171194
0.153000,0.171304
0.153100,0.171415
0.153200,0.171525
0.153300,0.171635
0.153400,0.171745
0.153500,0.171855
0.153600,0.171966
0.153700,0.172076
0.153800,0.172186
0.153900,0.172296
0.154000,0.172406
0.154100,0.172517
0.154200,0.172627
0.154300,0.172737
0.154400,0.172847
0.154500,0.172957
0.154600,0.173067
0.154700,0.173178
0.154800,0.173288
0.154900,0.173398
0.155000,0.173508
0.155100,0.173618
0.155200,0.173728
0.155300,0.173839
0.155400,0.173949
0.155500,0.174059
0.155600,0.174169
0.155700,0.174279
0.155800,0.174389
0.155900,0.174499
0.156000,0.174610
0.156100,0.174720
0.156200,0.174830
0.156300,0.174940
0.156400,0.175050
0.156500,0.175160
0.156600,0.175270
0.156700,0.175380
0.156800,0.175490
0.156900,0.175601
0.157000,0.175711
0.157100,0.175821
0.157200,0.175931
0.157300,0.176041
0.157400,0.176151
0.157500,0.176261
0.157600,0.176371
0.157700,0.176481
0.157800,0.176591
0.157900,0.176701
0.158000,0.176811
0.158100,0.176921
0.158200,0.177031
0.158300,0.177142
0.158400,0.177252
0.158500,0.177362
0.158600,0.177472
0.158700,0.177582
0.158800,0.177692
0.158900,0.177802
0.159000,0.177912
0.159100,0.178022
0.159200,0.178132
0.159300,0.178242
0.159400,0.178352
0.159500,0.178462
0.159600,0.178572
0.159700,0.178682
0.159800,0.178792
0.159900,0.178902
0.160000,0.179012
0.160100,0.179122
0.160200,0.179232
0.160300,0.179342
0.160400,0.179452
0.160500,0.179562
0.160600,0.179672
0.160700,0.179782
0.160800,0.179892
0.160900,0.180002
0.161000,0.180111
0.161100,0.180221
0.161200,0.180331
0.161300,0.180441
0.161400,0.180551
0.161500,0.180661
0.161600,0.180771
0.161700,0.180881
0.161800,0.180991
0.161900,0.181101
0.162000,0.181211
0.162100,0.181321
0.162200,0.181431
0.162300,0.181541
0.162400,0.181650
0.162500,0.181760
0.162600,0.181870
0.162700,0.181980
0.162800,0.182090
0.162900,0.182200
0.163000,0.182310
0.163100,0.182420
0.163200,0.182530
0.163300,0.182639
0.163400,0.182749
0.163500,0.182859
0.163600,0.182969
0.163700,0.183079
0.163800,0.183189
0.163900,0.183299
0.164000,0.183408
0.164100,0.183518
0.164200,0.183628
0.164300,0.183738
0.164400,0.183848
0.164500,0.183958
0.164600,0.184067
0.164700,0.184177
0.164800,0.184287
0.164900,0.184397
0.165000,0.184507
0.165100,0.184616
0.165200,0.184726
0.165300,0.184836
0.165400,0.184946
0.165500,0.185056
0.165600,0.185165
0.165700,0.185275
0.165800,0.185385
0.165900,0.185495
0.166000,0.185605
0.166100,0.185714
0.166200,0.185824
0.166300,0.185934
0.166400,0.186044
0.166500,0.186153
0.166600,0.186263
0.166700,0.186373
0.166800,0.186483
0.166900,0.186592
0.167000,0.186702
0.167100,0.186812
0.167200,0.186922
0.167300,0.187031
0.167400,0.187141
0.167500,0.187251
0.167600,0.187360
0.167700,0.187470
0.167800,0.187580
0.167900,0.187690
0.168000,0.187799
0.168100,0.187909
0.168200,0.188019
0.168300,0.188128
0.168400,0.188238
0.168500,0.188348
0.168600,0.188457
0.168700,0.188567
0.168800,0.188677
0.168900,0.188786
0.169000,0.188896
0.169100,0.189006
0.169200,0.189115
0.169300,0.189225
0.169400,0.189335
0.169500,0.189444
0.169600,0.189554
0.169700,0.189664
0.169800,0.189773
0.169900,0.189883
0.170000,0.189992
0.170100,0.190102
0.170200,0.190212
0.170300,0.190321
0.170400,0.190431
0.170500,0.190541
0.170600,0.190650
0.170700,0.190760
0.170800,0.190869
0.170900,0.190979
0.171000,0.191089
0.171100,0.191198
0.171200,0.191308
0.171300,0.191417
0.171400,0.191527
0.171500,0.191636
0.171600,0.191746
0.171700,0.191856
0.171800,0.191965
0.171900,0.192075
0.172000,0.192184
0.172100,0.192294
0.172200,0.192403
0.172300,0.192513
0.172400,0.192622
0.172500,0.192732
0.172600,0.192841
0.172700,0.192951
0.172800,0.193060
0.172900,0.193170
0.173000,0.193279
0.173100,0.193389
0.173200,0.193498
0.173300,0.193608
0.173400,0.193717
0.173500,0.193827
0.173600,0.193936
0.173700,0.194046
0.173800,0.194155
0.173900,0.194265
0.174000,0.194374
0.174100,0.194484
0.174200,0.194593
0.174300,0.194703
0.174400,0.194812
0.174500,0.194922
0.174600,0.195031
0.174700,0.195141
0.174800,0.195250
0.174900,0.195360
0.175000,0.195469
0.175100,0.195578
0.175200,0.195688
0.175300,0.195797
0.175400,0.195907
0.175500,0.196016
0.175600,0.196125
0.175700,0.196235
0.175800,0.196344
0.175900,0.196454
0.176000,0.196563
0.176100,0.196672
0.176200,0.196782
0.176300,0.196891
0.176400,0.197001
0.176500,0.197110
0.176600,0.197219
0.176700,0.197329
0.176800,0.197438
0.176900,0.197548
0.177000,0.197657
0.177100,0.197766
0.177200,0.197876
0.177300,0.197985
0.177400,0.198094
0.177500,0.198204
0.177600,0.198313
0.177700,0.198422
0.177800,0.198532
0.177900,0.198641
0.178000,0.198750
0.178100,0.198860
0.178200,0.198969
0.178300,0.199078
0.178400,0.199187
0.178500,0.199297
0.178600,0.199406
0.178700,0.199515
0.178800,0.199625
0.178900,0.199734
0.179000,0.199843
0.179100,0.199953
0.179200,0.200062
0.179300,0.200171
0.179400,0.200280
0.179500,0.200390
0.179600,0.200499
0.179700,0.200608
0.179800,0.200717
0.179900,0.200827
0.180000,0.200936
0.180100,0.201045
0.180200,0.201154
0.180300,0.201264
0.180400,0.201373
0.180500,0.201482
0.180600,0.201591
0.180700,0.201700
0.180800,0.201810
0.180900,0.201919
0.181000,0.202028
0.181100,0.202137
0.181200,0.202246
0.181300,0.202356
0.181400,0.202465
0.181500,0.202574
0.181600,0.202683
0.181700,0.202792
0.181800,0.202902
0.181900,0.203011
0.182000,0.203120
0.182100,0.203229
0.182200,0.203338
0.182300,0.203447
0.182400,0.203556
0.182500,0.203666
0.182600,0.203775
0.182700,0.203884
0.182800,0.203993
0.182900,0.204102
0.183000,0.204211
0.183100,0.204320
0.183200,0.204430
0.183300,0.204539
0.183400,0.204648
0.183500,0.204757
0.183600,0.204866
0.183700,0.204975
0.183800,0.205084
0.183900,0.205193
0.184000,0.205302
0.184100,0.205411
0.184200,0.205520
0.184300,0.205630
0.184400,0.205739
0.184500,0.205848
0.184600,0.205957
0.184700,0.206066
0.184800,0.206175
0.184900,0.206284
0.185000,0.206393
0.185100,0.206502
0.185200,0.206611
0.185300,0.206720
0.185400,0.206829
0.185500,0.206938
0.185600,0.207047
0.185700,0.207156
0.185800,0.207265
0.185900,0.207374
0.186000,0.207483
0.186100,0.207592
0.186200,0.207701
0.186300,0.207810
0.186400,0.207919
0.186500,0.208028
0.186600,0.208137
0.186700,0.208246
0.186800,0.208355
0.186900,0.208464
0.187000,0.208573
0.187100,0.208682
0.187200,0.208791
0.187300,0.208900
0.187400,0.209009
0.187500,0.209118
0.187600,0.209227
0.187700,0.209336
0.187800,0.209444
0.187900,0.209553
0.188000,0.209662
0.188100,0.209771
0.188200,0.209880
0.188300,0.209989
0.188400,0.210098
0.188500,0.210207
0.188600,0.210316
0.188700,0.210425
0.188800,0.210534
0.188900,0.210642
0.189000,0.210751
0.189100,0.210860
0.189200,0.210969
0.189300,0.211078
0.189400,0.211187
0.189500,0.211296
0.189600,0.211405
0.189700,0.211513
0.189800,0.211622
0.189900,0.211731
0.190000,0.211840
0.190100,0.211949
0.190200,0.212058
0.190300,0.212166
0.190400,0.212275
0.190500,0.212384
0.190600,0.212493
0.190700,0.212602
0.190800,0.212710
0.190900,0.212819
0.191000,0.212928
0.191100,0.213037
0.191200,0.213146
0.191300,0.213254
0.191400,0.213363
0.191500,0.213472
0.191600,0.213581
0.191700,0.213690
0.191800,0.213798
0.191900,0.213907
0.192000,0.214016
0.192100,0.214125
0.192200,0.214233
0.192300,0.214342
0.192400,0.214451
0.192500,0.214560
0.192600,0.214668
0.192700,0.214777
0.192800,0.214886
0.192900,0.214994
0.193000,0.215103
0.193100,0.215212
0.193200,0.215321
0.193300,0.215429
0.193400,0.215538
0.193500,0.215647
0.193600,0.215755
0.193700,0.215864
0.193800,0.215973
0.193900,0.216081
0.194000,0.216190
0.194100,0.216299
0.194200,0.216407
0.194300,0.216516
0.194400,0.216625
0.194500,0.216733
0.194600,0.216842
0.194700,0.216951
0.194800,0.217059
0.194900,0.217168
0.195000,0.217277
0.195100,0.217385
0.195200,0.217494
0.195300,0.217602
0.195400,0.217711
0.195500,0.217820
0.195600,0.217928
0.195700,0.218037
0.195800,0.218145
0.195900,0.218254
0.196000,0.218363
0.196100,0.218471
0.196200,0.218580
0.196300,0.218688
0.196400,0.218797
0.196500,0.218905
0.196600,0.219014
0.196700,0.219123
0.196800,0.219231
0.196900,0.219340
0.197000,0.219448
0.197100,0.219557
0.197200,0.219665
0.197300,0.219774
0.197400,0.219882
0.197500,0.219991
0.197600,0.220099
0.197700,0.220208
0.197800,0.220316
0.197900,0.220425
0.198000,0.220533
0.198100,0.220642
0.198200,0.220750
0.198300,0.220859
0.198400,0.220967
0.198500,0.221076
0.198600,0.221184
0.198700,0.221293
0.198800,0.221401
0.198900,0.221510
0.199000,0.221618
0.199100,0.221727
0.199200,0.221835
0.199300,0.221944
0.199400,0.222052
0.199500,0.222160
0.199600,0.222269
0.199700,0.222377
0.199800,0.222486
0.199900,0.222594
0.200000,0.222703
0.200100,0.222811
0.200200,0.222919
0.200300,0.223028
0.200400,0.223136
0.200500,0.223245
0.200600,0.223353
0.200700,0.223461
0.200800,0.223570
0.200900,0.223678
0.201000,0.223787
0.201100,0.223895
0.201200,0.224003
0.201300,0.224112
0.201400,0.224220
0.201500,0.224328
0.201600,0.224437
0.201700,0.224545
0.201800,0.224653
0.201900,0.224762
0.202000,0.224870
0.202100,0.224978
0.202200,0.225087
0.202300,0.225195
0.202400,0.225303
0.202500,0.225412
0.202600,0.225520
0.202700,0.225628
0.202800,0.225736
0.202900,0.225845
0.203000,0.225953
0.203100,0.226061
0.203200,0.226170
0.203300,0.226278
0.203400,0.226386
0.203500,0.226494
0.203600,0.226603
0.203700,0.226711
0.203800,0.226819
0.203900,0.226927
0.204000,0.227036
0.204100,0.227144
0.204200,0.227252
0.204300,0.227360
0.204400,0.227469
0.204500,0.227577
0.204600,0.227685
0.204700,0.227793
0.204800,0.227901
0.204900,0.228010
0.205000,0.228118
0.205100,0.228226
0.205200,0.228334
0.205300,0.228442
0.205400,0.228551
0.205500,0.228659
0.205600,0.228767
0.205700,0.228875
0.205800,0.228983
0.205900,0.229091
0.206000,0.229200
0.206100,0.229308
0.206200,0.229416
0.206300,0.229524
0.206400,0.229632
0.206500,0.229740
0.206600,0.229848
0.206700,0.229956
0.206800,0.230065
0.206900,0.230173
0.207000,0.230281
0.207100,0.230389
0.207200,0.230497
0.207300,0.230605
0.207400,0.230713
0.207500,0.230821
0.207600,0.230929
0.207700,0.231037
0.207800,0.231145
0.207900,0.231254
0.208000,0.231362
0.208100,0.231470
0.208200,0.231578
0.208300,0.231686
0.208400,0.231794
0.208500,0.231902
0.208600,0.232010
0.208700,0.232118
0.208800,0.232226
0.208900,0.232334
0.209000,0.232442
0.209100,0.232550
0.209200,0.232658
0.209300,0.232766
0.209400,0.232874
0.209500,0.232982
0.209600,0.233090
0.209700,0.233198
0.209800,0.233306
0.209900,0.233414
0.210000,0.233522
0.210100,0.233630
0.210200,0.233738
0.210300,0.233846
0.210400,0.233954
0.210500,0.234062
0.210600,0.234170
0.210700,0.234278
0.210800,0.234386
0.210900,0.234493
0.211000,0.234601
0.211100,0.234709
0.211200,0.234817
0.211300,0.234925
0.211400,0.235033
0.211500,0.235141
0.211600,0.235249
0.211700,0.235357
0.211800,0.235465
0.211900,0.235573
0.212000,0.235680
0.212100,0.235788
0.212200,0.235896
0.212300,0.236004
0.212400,0.236112
0.212500,0.236220
0.212600,0.236328
0.212700,0.236435
0.212800,0.236543
0.212900,0.236651
0.213000,0.236759
0.213100,0.236867
0.213200,0.236975
0.213300,0.237082
0.213400,0.237190
0.213500,0.237298
0.213600,0.237406
0.213700,0.237514
0.213800,0.237621
0.213900,0.237729
0.214000,0.237837
0.214100,0.237945
0.214200,0.238053
0.214300,0.238160
0.214400,0.238268
0.214500,0.238376
0.214600,0.238484
0.214700,0.238591
0.214800,0.238699
0.214900,0.238807
0.215000,0.238915
0.215100,0.239022
0.215200,0.239130
0.215300,0.239238
0.215400,0.239346
0.215500,0.239453
0.215600,0.239561
0.215700,0.239669
0.215800,0.239776
0.215900,0.239884
0.216000,0.239992
0.216100,0.240100
0.216200,0.240207
0.216300,0.240315
0.216400,0.240423
0.216500,0.240530
0.216600,0.240638
0.216700,0.240746
0.216800,0.240853
0.216900,0.240961
0.217000,0.241069
0.217100,0.241176
0.217200,0.241284
0.217300,0.241392
0.217400,0.241499
0.217500,0.241607
0.217600,0.241714
0.217700,0.241822
0.217800,0.241930
0.217900,0.242037
0.218000,0.242145
0.218100,0.242252
0.218200,0.242360
0.218300,0.242468
0.218400,0.242575
0.218500,0.242683
0.218600,0.242790
0.218700,0.242898
0.218800,0.243005
0.218900,0.243113
0.219000,0.243221
0.219100,0.243328
0.219200,0.243436
0.219300,0.243543
0.219400,0.243651
0.219500,0.243758
0.219600,0.243866
0.219700,0.243973
0.219800,0.244081
0.219900,0.244188
0.220000,0.244296
0.220100,0.244403
0.220200,0.244511
0.220300,0.244618
0.220400,0.244726
0.220500,0.244833
0.220600,0.244941
0.220700,0.245048
0.220800,0.245156
0.220900,0.245263
0.221000,0.245371
0.221100,0.245478
0.221200,0.245586
0.221300,0.245693
0.221400,0.245801
0.221500,0.245908
0.221600,0.246015
0.221700,0.246123
0.221800,0.246230
0.221900,0.246338
0.222000,0.246445
0.222100,0.246553
0.222200,0.246660
0.222300,0.246767
0.222400,0.246875
0.222500,0.246982
0.222600,0.247089
0.222700,0.247197
0.222800,0.247304
0.222900,0.247412
0.223000,0.247519
0.223100,0.247626
0.223200,0.247734
0.223300,0.247841
0.223400,0.247948
0.223500,0.248056
0.223600,0.248163
0.223700,0.248270
0.223800,0.248378
0.223900,0.248485
0.224000,0.248592
0.224100,0.248700
0.224200,0.248807
0.224300,0.248914
0.224400,0.249022
0.224500,0.249129
0.224600,0.249236
0.224700,0.249343
0.224800,0.249451
0.224900,0.249558
0.225000,0.249665
0.225100,0.249773
0.225200,0.249880
0.225300,0.249987
0.225400,0.250094
0.225500,0.250202
0.225600,0.250309
0.225700,0.250416
0.225800,0.250523
0.225900,0.250631
0.226000,0.250738
0.226100,0.250845
0.226200,0.250952
0.226300,0.251059
0.226400,0.251167
0.226500,0.251274
0.226600,0.251381
0.226700,0.251488
0.226800,0.251595
0.226900,0.251703
0.227000,0.251810
0.227100,0.251917
0.227200,0.252024
0.227300,0.252131
0.227400,0.252238
0.227500,0.252345
0.227600,0.252453
0.227700,0.252560
0.227800,0.252667
0.227900,0.252774
0.228000,0.252881
0.228100,0.252988
0.228200,0.253095
0.228300,0.253202
0.228400,0.253310
0.228500,0.253417
0.228600,0.253524
0.228700,0.253631
0.228800,0.253738
0.228900,0.253845
0.229000,0.253952
0.229100,0.254059
0.229200,0.254166
0.229300,0.254273
0.229400,0.254380
0.229500,0.254487
0.229600,0.254594
0.229700,0.254702
0.229800,0.254809
0.229900,0.254916
0.230000,0.255023
0.230100,0.255130
0.230200,0.255237
0.230300,0.255344
0.230400,0.255451
0.230500,0.255558
0.230600,0.255665
0.230700,0.255772
0.230800,0.255879
0.230900,0.255986
0.231000,0.256093
0.231100,0.256200
0.231200,0.256307
0.231300,0.256413
0.231400,0.256520
0.231500,0.256627
0.231600,0.256734
0.231700,0.256841
0.231800,0.256948
0.231900,0.257055
0.232000,0.257162
0.232100,0.257269
0.232200,0.257376
0.232300,0.257483
0.232400,0.257590
0.232500,0.257697
0.232600,0.257804
0.232700,0.257910
0.232800,0.258017
0.232900,0.258124
0.233000,0.258231
0.233100,0.258338
0.233200,0.258445
0.233300,0.258552
0.233400,0.258659
0.233500,0.258765
0.233600,0.258872
0.233700,0.258979
0.233800,0.259086
0.233900,0.259193
0.234000,0.259300
0.234100,0.259406
0.234200,0.259513
0.234300,0.259620
0.234400,0.259727
0.234500,0.259834
0.234600,0.259940
0.234700,0.260047
0.234800,0.260154
0.234900,0.260261
0.235000,0.260368
0.235100,0.260474
0.235200,0.260581
0.235300,0.260688
0.235400,0.260795
0.235500,0.260901
0.235600,0.261008
0.235700,0.261115
0.235800,0.261222
0.235900,0.261328
0.236000,0.261435
0.236100,0.261542
0.236200,0.261649
0.236300,0.261755
0.236400,0.261862
0.236500,0.261969
0.236600,0.262075
0.236700,0.262182
0.236800,0.262289
0.236900,0.262395
0.237000,0.262502
0.237100,0.262609
0.237200,0.262715
0.237300,0.262822
0.237400,0.262929
0.237500,0.263035
0.237600,0.263142
0.237700,0.263249
0.237800,0.263355
0.237900,0.263462
0.238000,0.263569
0.238100,0.263675
0.238200,0.263782
0.238300,0.263888
0.238400,0.263995
0.238500,0.264102
0.238600,0.264208
0.238700,0.264315
0.238800,0.264421
0.238900,0.264528
0.239000,0.264635
0.239100,0.264741
0.239200,0.264848
0.239300,0.264954
0.239400,0.265061
0.239500,0.265167
0.239600,0.265274
0.239700,0.265380
0.239800,0.265487
0.239900,0.265594
0.240000,0.265700
0.240100,0.265807
0.240200,0.265913
0.240300,0.266020
0.240400,0.266126
0.240500,0.266233
0.240600,0.266339
0.240700,0.266446
0.240800,0.266552
0.240900,0.266659
0.241000,0.266765
0.241100,0.266871
0.241200,0.266978
0.241300,0.267084
0.241400,0.267191
0.241500,0.267297
0.241600,0.267404
0.241700,0.267510
0.241800,0.267617
0.241900,0.267723
0.242000,0.267829
0.242100,0.267936
0.242200,0.268042
0.242300,0.268149
0.242400,0.268255
0.242500,0.268362
0.242600,0.268468
0.242700,0.268574
0.242800,0.268681
0.242900,0.268787
0.243000,0.268893
0.243100,0.269000
0.243200,0.269106
0.243300,0.269212
0.243400,0.269319
0.243500,0.269425
0.243600,0.269532
0.243700,0.269638
0.243800,0.269744
0.243900,0.269851
0.244000,0.269957
0.244100,0.270063
0.244200,0.270169
0.244300,0.270276
0.244400,0.270382
0.244500,0.270488
0.244600,0.270595
0.244700,0.270701
0.244800,0.270807
0.244900,0.270913
0.245000,0.271020
0.245100,0.271126
0.245200,0.271232
0.245300,0.271339
0.245400,0.271445
0.245500,0.271551
0.245600,0.271657
0.245700,0.271763
0.245800,0.271870
0.245900,0.271976
0.246000,0.272082
0.246100,0.272188
0.246200,0.272295
0.246300,0.272401
0.246400,0.272507
0.246500,0.272613
0.246600,0.272719
0.246700,0.272825
0.246800,0.272932
0.246900,0.273038
0.247000,0.273144
0.247100,0.273250
0.247200,0.273356
0.247300,0.273462
0.247400,0.273569
0.247500,0.273675
0.247600,0.273781
0.247700,0.273887
0.247800,0.273993
0.247900,0.274099
0.248000,0.274205
0.248100,0.274311
0.248200,0.274418
0.248300,0.274524
0.248400,0.274630
0.248500,0.274736
0.248600,0.274842
0.248700,0.274948
0.248800,0.275054
0.248900,0.275160
0.249000,0.275266
0.249100,0.275372
0.249200,0.275478
0.249300,0.275584
0.249400,0.275690
0.249500,0.275796
0.249600,0.275902
0.249700,0.276008
0.249800,0.276114
0.249900,0.276220
